form_label,source_file,analysis_set,domain,variable,variable_type,group_by,group_value,n,mean,sd,min,max,min_max
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_02,continuous,overall,overall,593,2.92,1.09,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_02,continuous,group,A,298,3.04,1.06,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_02,continuous,group,B,295,2.80,1.11,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_02,continuous,gender,Boys,295,2.89,1.12,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_02,continuous,gender,Girls,298,2.95,1.06,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_02,continuous,new_group,A_Boys,150,3.09,1.09,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_02,continuous,new_group,A_Girls,148,2.98,1.04,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_02,continuous,new_group,B_Boys,145,2.68,1.12,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_02,continuous,new_group,B_Girls,150,2.91,1.09,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_03,continuous,overall,overall,593,3.07,1.10,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_03,continuous,group,A,298,3.14,1.10,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_03,continuous,group,B,295,2.99,1.09,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_03,continuous,gender,Boys,295,3.09,1.10,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_03,continuous,gender,Girls,298,3.04,1.10,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_03,continuous,new_group,A_Boys,150,3.19,1.09,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_03,continuous,new_group,A_Girls,148,3.10,1.11,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_03,continuous,new_group,B_Boys,145,3.00,1.10,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_03,continuous,new_group,B_Girls,150,2.97,1.09,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_04,continuous,overall,overall,593,3.01,1.14,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_04,continuous,group,A,298,3.00,1.15,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_04,continuous,group,B,295,3.02,1.14,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_04,continuous,gender,Boys,295,3.08,1.11,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_04,continuous,gender,Girls,298,2.94,1.17,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_04,continuous,new_group,A_Boys,150,3.09,1.12,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_04,continuous,new_group,A_Girls,148,2.91,1.17,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_04,continuous,new_group,B_Boys,145,3.08,1.10,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_04,continuous,new_group,B_Girls,150,2.97,1.17,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_05,continuous,overall,overall,593,2.67,1.15,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_05,continuous,group,A,298,2.69,1.22,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_05,continuous,group,B,295,2.66,1.08,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_05,continuous,gender,Boys,295,2.59,1.16,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_05,continuous,gender,Girls,298,2.76,1.14,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_05,continuous,new_group,A_Boys,150,2.67,1.24,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_05,continuous,new_group,A_Girls,148,2.70,1.20,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_05,continuous,new_group,B_Boys,145,2.50,1.06,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_05,continuous,new_group,B_Girls,150,2.81,1.07,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_06,continuous,overall,overall,593,2.63,1.22,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_06,continuous,group,A,298,2.67,1.23,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_06,continuous,group,B,295,2.58,1.22,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_06,continuous,gender,Boys,295,2.61,1.19,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_06,continuous,gender,Girls,298,2.64,1.25,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_06,continuous,new_group,A_Boys,150,2.66,1.22,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_06,continuous,new_group,A_Girls,148,2.68,1.24,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_06,continuous,new_group,B_Boys,145,2.55,1.17,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_06,continuous,new_group,B_Girls,150,2.61,1.27,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_07,continuous,overall,overall,593,2.84,1.12,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_07,continuous,group,A,298,2.83,1.13,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_07,continuous,group,B,295,2.84,1.12,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_07,continuous,gender,Boys,295,2.87,1.14,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_07,continuous,gender,Girls,298,2.80,1.10,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_07,continuous,new_group,A_Boys,150,2.91,1.17,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_07,continuous,new_group,A_Girls,148,2.76,1.09,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_07,continuous,new_group,B_Boys,145,2.84,1.12,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,WEMWBS,wemwbs_-wemwbs_item_07,continuous,new_group,B_Girls,150,2.84,1.12,1.00,5.00,1.00-5.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_ppo,continuous,overall,overall,593,6.24,3.05,0.00,18.00,0.00-18.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_ppo,continuous,group,A,298,6.76,3.15,0.00,18.00,0.00-18.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_ppo,continuous,group,B,295,5.72,2.85,0.00,15.00,0.00-15.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_ppo,continuous,gender,Boys,295,5.80,3.03,0.00,17.00,0.00-17.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_ppo,continuous,gender,Girls,298,6.67,3.00,0.00,18.00,0.00-18.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_ppo,continuous,new_group,A_Boys,150,6.17,3.13,0.00,17.00,0.00-17.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_ppo,continuous,new_group,A_Girls,148,7.35,3.06,1.00,18.00,1.00-18.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_ppo,continuous,new_group,B_Boys,145,5.42,2.89,0.00,13.00,0.00-13.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_ppo,continuous,new_group,B_Girls,150,6.00,2.79,0.00,15.00,0.00-15.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_npo,continuous,overall,overall,593,5.25,3.09,0.00,18.00,0.00-18.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_npo,continuous,group,A,298,5.53,3.25,0.00,18.00,0.00-18.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_npo,continuous,group,B,295,4.96,2.91,0.00,16.00,0.00-16.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_npo,continuous,gender,Boys,295,4.85,2.97,0.00,14.00,0.00-14.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_npo,continuous,gender,Girls,298,5.63,3.16,0.00,18.00,0.00-18.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_npo,continuous,new_group,A_Boys,150,5.03,3.04,0.00,14.00,0.00-14.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_npo,continuous,new_group,A_Girls,148,6.03,3.38,0.00,18.00,0.00-18.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_npo,continuous,new_group,B_Boys,145,4.67,2.90,0.00,14.00,0.00-14.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_npo,continuous,new_group,B_Girls,150,5.24,2.89,0.00,16.00,0.00-16.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_rps,continuous,overall,overall,593,6.37,3.35,0.00,17.00,0.00-17.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_rps,continuous,group,A,298,6.91,3.45,0.00,17.00,0.00-17.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_rps,continuous,group,B,295,5.83,3.16,0.00,15.00,0.00-15.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_rps,continuous,gender,Boys,295,5.80,3.33,0.00,17.00,0.00-17.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_rps,continuous,gender,Girls,298,6.94,3.29,0.00,16.00,0.00-16.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_rps,continuous,new_group,A_Boys,150,6.31,3.54,0.00,17.00,0.00-17.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_rps,continuous,new_group,A_Girls,148,7.52,3.26,1.00,16.00,1.00-16.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_rps,continuous,new_group,B_Boys,145,5.28,3.01,0.00,15.00,0.00-15.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_rps,continuous,new_group,B_Girls,150,6.36,3.23,0.00,15.00,0.00-15.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_ics,continuous,overall,overall,593,7.85,3.51,0.00,20.00,0.00-20.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_ics,continuous,group,A,298,8.08,3.51,0.00,19.00,0.00-19.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_ics,continuous,group,B,295,7.62,3.51,0.00,20.00,0.00-20.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_ics,continuous,gender,Boys,295,7.61,3.78,0.00,20.00,0.00-20.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_ics,continuous,gender,Girls,298,8.09,3.22,1.00,18.00,1.00-18.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_ics,continuous,new_group,A_Boys,150,7.70,3.81,0.00,19.00,0.00-19.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_ics,continuous,new_group,A_Girls,148,8.47,3.13,1.00,18.00,1.00-18.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_ics,continuous,new_group,B_Boys,145,7.52,3.75,0.00,20.00,0.00-20.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_ics,continuous,new_group,B_Girls,150,7.72,3.28,1.00,17.00,1.00-17.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_as,continuous,overall,overall,593,7.56,3.40,0.00,20.00,0.00-20.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_as,continuous,group,A,298,7.86,3.39,0.00,20.00,0.00-20.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_as,continuous,group,B,295,7.27,3.40,0.00,17.00,0.00-17.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_as,continuous,gender,Boys,295,7.09,3.36,0.00,18.00,0.00-18.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_as,continuous,gender,Girls,298,8.03,3.39,1.00,20.00,1.00-20.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_as,continuous,new_group,A_Boys,150,7.41,3.40,0.00,18.00,0.00-18.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_as,continuous,new_group,A_Girls,148,8.31,3.33,2.00,20.00,2.00-20.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_as,continuous,new_group,B_Boys,145,6.77,3.30,0.00,16.00,0.00-16.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,SPSI,spsi_-spsi_as,continuous,new_group,B_Girls,150,7.75,3.43,1.00,17.00,1.00-17.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,BBSCQ,bbscq_-bbscq_total,continuous,overall,overall,593,23.70,4.54,4.00,30.00,4.00-30.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,BBSCQ,bbscq_-bbscq_total,continuous,group,A,298,23.77,4.89,4.00,30.00,4.00-30.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,BBSCQ,bbscq_-bbscq_total,continuous,group,B,295,23.63,4.16,8.00,30.00,8.00-30.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,BBSCQ,bbscq_-bbscq_total,continuous,gender,Boys,295,23.64,4.60,4.00,30.00,4.00-30.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,BBSCQ,bbscq_-bbscq_total,continuous,gender,Girls,298,23.76,4.49,8.00,30.00,8.00-30.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,BBSCQ,bbscq_-bbscq_total,continuous,new_group,A_Boys,150,23.56,5.25,4.00,30.00,4.00-30.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,BBSCQ,bbscq_-bbscq_total,continuous,new_group,A_Girls,148,23.97,4.52,10.00,30.00,10.00-30.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,BBSCQ,bbscq_-bbscq_total,continuous,new_group,B_Boys,145,23.72,3.84,10.00,29.00,10.00-29.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,BBSCQ,bbscq_-bbscq_total,continuous,new_group,B_Girls,150,23.55,4.46,8.00,30.00,8.00-30.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,BBSCQ,bbscq_-bbscq_relation,continuous,overall,overall,593,9.00,2.10,1.00,12.00,1.00-12.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,BBSCQ,bbscq_-bbscq_relation,continuous,group,A,298,8.96,2.31,1.00,12.00,1.00-12.00
6_month_follow_up_adolescents,data/SMART_STEP_6_Month_Follow_Up_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,BBSCQ,bbscq_-bbscq_relation,continuous,group,B,295,9.04,1.88,3.00,12.00,3.00-12.00
