form_label,source_file,analysis_set,domain,variable,variable_type,group_by,group_value,n,mean,sd,min,max,min_max
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,PSC,psc_-psc_int,continuous,new_group,A_Boys,31,1.84,2.13,0.00,7.00,0.00-7.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,PSC,psc_-psc_int,continuous,new_group,A_Girls,13,2.69,2.21,0.00,7.00,0.00-7.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,PSC,psc_-psc_int,continuous,new_group,B_Boys,17,1.82,1.67,0.00,5.00,0.00-5.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,PSC,psc_-psc_int,continuous,new_group,B_Girls,52,2.60,2.14,0.00,8.00,0.00-8.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,PSC,psc_-psc_ext,continuous,overall,overall,113,2.64,1.74,0.00,7.00,0.00-7.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,PSC,psc_-psc_ext,continuous,group,A,44,2.50,1.70,0.00,6.00,0.00-6.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,PSC,psc_-psc_ext,continuous,group,B,69,2.72,1.76,0.00,7.00,0.00-7.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,PSC,psc_-psc_ext,continuous,gender,Boys,48,3.15,1.60,1.00,6.00,1.00-6.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,PSC,psc_-psc_ext,continuous,gender,Girls,65,2.26,1.75,0.00,7.00,0.00-7.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,PSC,psc_-psc_ext,continuous,new_group,A_Boys,31,3.00,1.55,1.00,6.00,1.00-6.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,PSC,psc_-psc_ext,continuous,new_group,A_Girls,13,1.31,1.49,0.00,5.00,0.00-5.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,PSC,psc_-psc_ext,continuous,new_group,B_Boys,17,3.41,1.70,1.00,6.00,1.00-6.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,PSC,psc_-psc_ext,continuous,new_group,B_Girls,52,2.50,1.74,0.00,7.00,0.00-7.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,PSC,psc_-psc_attn,continuous,overall,overall,113,3.00,2.51,0.00,10.00,0.00-10.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,PSC,psc_-psc_attn,continuous,group,A,44,2.80,2.69,0.00,10.00,0.00-10.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,PSC,psc_-psc_attn,continuous,group,B,69,3.13,2.41,0.00,8.00,0.00-8.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,PSC,psc_-psc_attn,continuous,gender,Boys,48,2.83,2.62,0.00,10.00,0.00-10.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,PSC,psc_-psc_attn,continuous,gender,Girls,65,3.12,2.45,0.00,8.00,0.00-8.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,PSC,psc_-psc_attn,continuous,new_group,A_Boys,31,3.00,2.82,0.00,10.00,0.00-10.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,PSC,psc_-psc_attn,continuous,new_group,A_Girls,13,2.31,2.39,0.00,8.00,0.00-8.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,PSC,psc_-psc_attn,continuous,new_group,B_Boys,17,2.53,2.27,0.00,8.00,0.00-8.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,PSC,psc_-psc_attn,continuous,new_group,B_Girls,52,3.33,2.44,0.00,8.00,0.00-8.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,RCADS,rcads_-rcads_total,continuous,overall,overall,113,14.04,10.20,0.00,49.00,0.00-49.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,RCADS,rcads_-rcads_total,continuous,group,A,44,12.80,10.11,0.00,49.00,0.00-49.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,RCADS,rcads_-rcads_total,continuous,group,B,69,14.83,10.25,0.00,46.00,0.00-46.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,RCADS,rcads_-rcads_total,continuous,gender,Boys,48,11.02,8.85,0.00,49.00,0.00-49.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,RCADS,rcads_-rcads_total,continuous,gender,Girls,65,16.26,10.61,0.00,46.00,0.00-46.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,RCADS,rcads_-rcads_total,continuous,new_group,A_Boys,31,12.16,10.41,0.00,49.00,0.00-49.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,RCADS,rcads_-rcads_total,continuous,new_group,A_Girls,13,14.31,9.59,1.00,32.00,1.00-32.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,RCADS,rcads_-rcads_total,continuous,new_group,B_Boys,17,8.94,4.44,3.00,20.00,3.00-20.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,RCADS,rcads_-rcads_total,continuous,new_group,B_Girls,52,16.75,10.89,0.00,46.00,0.00-46.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,RCADS,rcads_-rcads_anx_tot,continuous,overall,overall,113,9.03,6.39,0.00,29.00,0.00-29.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,RCADS,rcads_-rcads_anx_tot,continuous,group,A,44,8.52,6.01,0.00,25.00,0.00-25.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,RCADS,rcads_-rcads_anx_tot,continuous,group,B,69,9.35,6.65,0.00,29.00,0.00-29.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,RCADS,rcads_-rcads_anx_tot,continuous,gender,Boys,48,7.00,5.28,0.00,25.00,0.00-25.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,RCADS,rcads_-rcads_anx_tot,continuous,gender,Girls,65,10.52,6.76,0.00,29.00,0.00-29.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,RCADS,rcads_-rcads_anx_tot,continuous,new_group,A_Boys,31,8.00,6.08,0.00,25.00,0.00-25.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,RCADS,rcads_-rcads_anx_tot,continuous,new_group,A_Girls,13,9.77,5.88,1.00,22.00,1.00-22.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,RCADS,rcads_-rcads_anx_tot,continuous,new_group,B_Boys,17,5.18,2.67,2.00,10.00,2.00-10.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,RCADS,rcads_-rcads_anx_tot,continuous,new_group,B_Girls,52,10.71,7.00,0.00,29.00,0.00-29.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,RCADS,rcads_-rcads_dep_tot,continuous,overall,overall,113,5.01,4.50,0.00,24.00,0.00-24.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,RCADS,rcads_-rcads_dep_tot,continuous,group,A,44,4.27,4.69,0.00,24.00,0.00-24.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,RCADS,rcads_-rcads_dep_tot,continuous,group,B,69,5.48,4.35,0.00,17.00,0.00-17.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,RCADS,rcads_-rcads_dep_tot,continuous,gender,Boys,48,4.02,4.21,0.00,24.00,0.00-24.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,RCADS,rcads_-rcads_dep_tot,continuous,gender,Girls,65,5.74,4.60,0.00,17.00,0.00-17.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,RCADS,rcads_-rcads_dep_tot,continuous,new_group,A_Boys,31,4.16,5.01,0.00,24.00,0.00-24.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,RCADS,rcads_-rcads_dep_tot,continuous,new_group,A_Girls,13,4.54,3.99,0.00,13.00,0.00-13.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,RCADS,rcads_-rcads_dep_tot,continuous,new_group,B_Boys,17,3.76,2.22,0.00,10.00,0.00-10.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,RCADS,rcads_-rcads_dep_tot,continuous,new_group,B_Girls,52,6.04,4.73,0.00,17.00,0.00-17.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_total,continuous,overall,overall,113,13.57,11.72,0.00,65.00,0.00-65.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_total,continuous,group,A,44,13.00,12.63,0.00,65.00,0.00-65.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_total,continuous,group,B,69,13.93,11.18,0.00,44.00,0.00-44.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_total,continuous,gender,Boys,48,11.54,11.69,0.00,65.00,0.00-65.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_total,continuous,gender,Girls,65,15.06,11.60,0.00,44.00,0.00-44.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_total,continuous,new_group,A_Boys,31,12.58,13.61,0.00,65.00,0.00-65.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_total,continuous,new_group,A_Girls,13,14.00,10.37,1.00,38.00,1.00-38.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_total,continuous,new_group,B_Boys,17,9.65,6.95,2.00,27.00,2.00-27.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_total,continuous,new_group,B_Girls,52,15.33,11.97,0.00,44.00,0.00-44.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_I_Som_Symp,continuous,overall,overall,113,1.79,2.02,0.00,8.00,0.00-8.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_I_Som_Symp,continuous,group,A,44,1.70,2.02,0.00,8.00,0.00-8.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_I_Som_Symp,continuous,group,B,69,1.84,2.03,0.00,8.00,0.00-8.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_I_Som_Symp,continuous,gender,Boys,48,1.54,2.02,0.00,8.00,0.00-8.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_I_Som_Symp,continuous,gender,Girls,65,1.97,2.01,0.00,8.00,0.00-8.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_I_Som_Symp,continuous,new_group,A_Boys,31,1.77,2.26,0.00,8.00,0.00-8.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_I_Som_Symp,continuous,new_group,A_Girls,13,1.54,1.33,0.00,4.00,0.00-4.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_I_Som_Symp,continuous,new_group,B_Boys,17,1.12,1.45,0.00,5.00,0.00-5.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_I_Som_Symp,continuous,new_group,B_Girls,52,2.08,2.14,0.00,8.00,0.00-8.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_II_Slp_prb,continuous,overall,overall,113,0.78,1.06,0.00,4.00,0.00-4.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_II_Slp_prb,continuous,group,A,44,0.77,1.01,0.00,4.00,0.00-4.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_II_Slp_prb,continuous,group,B,69,0.78,1.10,0.00,4.00,0.00-4.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_II_Slp_prb,continuous,gender,Boys,48,0.73,1.07,0.00,4.00,0.00-4.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_II_Slp_prb,continuous,gender,Girls,65,0.82,1.06,0.00,4.00,0.00-4.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_II_Slp_prb,continuous,new_group,A_Boys,31,0.84,1.07,0.00,4.00,0.00-4.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_II_Slp_prb,continuous,new_group,A_Girls,13,0.62,0.87,0.00,2.00,0.00-2.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_II_Slp_prb,continuous,new_group,B_Boys,17,0.53,1.07,0.00,3.00,0.00-3.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_II_Slp_prb,continuous,new_group,B_Girls,52,0.87,1.10,0.00,4.00,0.00-4.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_III_Inattn,continuous,overall,overall,113,0.96,1.13,0.00,4.00,0.00-4.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_III_Inattn,continuous,group,A,44,0.75,0.99,0.00,3.00,0.00-3.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_III_Inattn,continuous,group,B,69,1.10,1.19,0.00,4.00,0.00-4.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_III_Inattn,continuous,gender,Boys,48,0.73,1.03,0.00,3.00,0.00-3.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_III_Inattn,continuous,gender,Girls,65,1.14,1.17,0.00,4.00,0.00-4.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_III_Inattn,continuous,new_group,A_Boys,31,0.61,0.92,0.00,3.00,0.00-3.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_III_Inattn,continuous,new_group,A_Girls,13,1.08,1.12,0.00,3.00,0.00-3.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_III_Inattn,continuous,new_group,B_Boys,17,0.94,1.20,0.00,3.00,0.00-3.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_III_Inattn,continuous,new_group,B_Girls,52,1.15,1.19,0.00,4.00,0.00-4.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_IV_Dep,continuous,overall,overall,113,1.76,2.03,0.00,8.00,0.00-8.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_IV_Dep,continuous,group,A,44,1.70,2.22,0.00,8.00,0.00-8.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_IV_Dep,continuous,group,B,69,1.80,1.91,0.00,7.00,0.00-7.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_IV_Dep,continuous,gender,Boys,48,1.48,2.11,0.00,8.00,0.00-8.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_IV_Dep,continuous,gender,Girls,65,1.97,1.95,0.00,6.00,0.00-6.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_IV_Dep,continuous,new_group,A_Boys,31,1.48,2.26,0.00,8.00,0.00-8.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_IV_Dep,continuous,new_group,A_Girls,13,2.23,2.09,0.00,6.00,0.00-6.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_IV_Dep,continuous,new_group,B_Boys,17,1.47,1.87,0.00,7.00,0.00-7.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_IV_Dep,continuous,new_group,B_Girls,52,1.90,1.93,0.00,6.00,0.00-6.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_V_VI_Angr_Irrit,continuous,overall,overall,113,1.56,1.84,0.00,8.00,0.00-8.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_V_VI_Angr_Irrit,continuous,group,A,44,1.36,1.86,0.00,8.00,0.00-8.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_V_VI_Angr_Irrit,continuous,group,B,69,1.68,1.83,0.00,6.00,0.00-6.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_V_VI_Angr_Irrit,continuous,gender,Boys,48,1.17,1.67,0.00,8.00,0.00-8.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_V_VI_Angr_Irrit,continuous,gender,Girls,65,1.85,1.91,0.00,6.00,0.00-6.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_V_VI_Angr_Irrit,continuous,new_group,A_Boys,31,1.19,1.87,0.00,8.00,0.00-8.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_V_VI_Angr_Irrit,continuous,new_group,A_Girls,13,1.77,1.83,0.00,5.00,0.00-5.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_V_VI_Angr_Irrit,continuous,new_group,B_Boys,17,1.12,1.27,0.00,4.00,0.00-4.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_V_VI_Angr_Irrit,continuous,new_group,B_Girls,52,1.87,1.95,0.00,6.00,0.00-6.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_VII_Mania,continuous,overall,overall,113,1.38,1.50,0.00,8.00,0.00-8.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_VII_Mania,continuous,group,A,44,1.14,1.62,0.00,8.00,0.00-8.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_VII_Mania,continuous,group,B,69,1.54,1.41,0.00,6.00,0.00-6.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_VII_Mania,continuous,gender,Boys,48,1.31,1.56,0.00,8.00,0.00-8.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_VII_Mania,continuous,gender,Girls,65,1.43,1.47,0.00,6.00,0.00-6.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_VII_Mania,continuous,new_group,A_Boys,31,1.29,1.75,0.00,8.00,0.00-8.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_VII_Mania,continuous,new_group,A_Girls,13,0.77,1.24,0.00,4.00,0.00-4.00
9_month_endpoint_adolescents,data/SMART_STEP_9_Month_Endpoint_Assessment_Pack_(Adolescents)_v1_0.csv,Domain wise,DSM-5,dsm5_-dsm5_VII_Mania,continuous,new_group,B_Boys,17,1.35,1.17,0.00,4.00,0.00-4.00
